SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
EAST MADHYA PRADESH,1933,6.819563654,5.745281473,5.223700643,1.32343536,1.822689248,162.7407754,165.0882449,147.0927451,117.5023126,37.4633075,23.03689979,33.46675941,491,52.4,45,1120,73.5
EAST MADHYA PRADESH,1934,5.936156266,6.492595744,6.572589773,1.890839966,1.525972075,184.9647425,116.3220394,151.431894,165.9985635,23.70226469,32.91059365,20.51293011,433.9,16,45,1391.4,53
EAST MADHYA PRADESH,1935,6.169054463,5.4082893,5.384522923,1.809586765,1.739068873,194.0883652,149.6304472,206.4027619,108.8248552,26.69570957,27.353818,38.51035697,419.2,38.7,45,1205.9,15.5
EAST MADHYA PRADESH,1936,6.490790318,6.735046131,5.543293486,1.2106257,1.604739705,178.4935628,194.6325767,133.4937912,116.1408326,28.35978212,39.29878998,38.48860111,533.7,41.8,45,1287.3,126.9
EAST MADHYA PRADESH,1937,6.886218326,6.044807153,5.849804279,1.248155154,1.481527088,155.6169031,182.1080051,193.967598,181.0147773,30.93311694,32.47809652,35.87896777,509.5,59.8,45,1176.5,104.7
EAST MADHYA PRADESH,1938,6.553581598,5.366218887,6.591910318,1.639268483,1.799110077,111.4937048,200.9792324,161.3436478,121.3280509,32.08965974,31.09530425,23.32509046,508.8,63.8,45,1184.4,94.3
EAST MADHYA PRADESH,1939,5.895319821,6.496013349,5.56676205,1.00313069,1.652981402,215.1925542,170.5924146,157.9806077,209.5231419,15.85785149,33.34515574,19.3826179,428.6,55.7,45,1257.2,7.9
EAST MADHYA PRADESH,1940,6.167744808,5.164207817,6.30004212,1.327603399,1.288946901,109.6451873,217.079652,136.7009255,178.7146559,39.75730899,19.10094953,37.33794179,447.5,19.3,45,1077,63.2
EAST MADHYA PRADESH,1941,6.347826108,5.864485681,5.28686856,1.3720446,1.14975677,105.347063,156.0754209,209.524199,127.469265,21.50095102,18.18307378,28.36512516,440,65.7,45,726.8,9.3
EAST MADHYA PRADESH,1942,6.736689511,6.582273278,6.852519673,1.24811727,1.659308838,170.7046731,189.0143946,148.2098022,212.0203234,30.96835234,16.06761177,17.56568633,506.9,120.6,45,1350.3,21.3
EAST MADHYA PRADESH,1943,6.287320126,6.70953852,5.205279143,1.206633885,1.805320289,197.9313155,122.3891933,148.4819192,177.3355196,17.84890953,37.94815884,35.40913718,506.9,117.4,45,1165.7,60.1
EAST MADHYA PRADESH,1944,5.908205242,5.910478327,6.072250663,1.957231276,1.788600646,186.8348487,213.6752452,153.3134334,181.9196982,29.78908256,19.99758375,15.68869726,525.5,97.9,45,1166.8,62.5
EAST MADHYA PRADESH,1945,6.340488649,6.519792866,6.640223634,1.639678766,1.03615697,122.7166147,154.5034796,181.7320412,186.6626806,26.89187166,25.13650662,21.02501804,437,43.2,45,1178.2,28.9
EAST MADHYA PRADESH,1946,6.423960937,6.523600579,6.515399291,1.447749115,1.16591799,102.5926026,115.3422762,136.9799794,190.3834706,15.53847295,35.28989254,29.89718909,509.4,23.2,45,1298.7,150
EAST MADHYA PRADESH,1947,5.759745695,5.006543331,5.505037605,1.912401236,1.493286494,172.767468,167.6593714,143.705345,211.0448706,29.41298772,18.52163135,30.74125723,473.4,77,45,1287.5,31.4
EAST MADHYA PRADESH,1948,5.1368976,6.452398001,6.188351778,1.896883808,1.132236719,192.2423042,138.8188588,191.7076285,109.3084295,20.34692699,18.6411394,29.186109,544.7,77.1,45,1219,126.4
EAST MADHYA PRADESH,1949,6.014885499,5.786422879,6.295563809,1.207940778,1.929754604,185.7694236,217.6687498,200.5765427,164.5390862,23.54784722,20.26693761,21.26897455,462.8,17.4,45,1064.3,125.1
EAST MADHYA PRADESH,1950,5.079110143,6.312749387,5.740605229,1.354687027,1.677318932,204.2116291,128.0335052,213.9879345,134.1545838,28.61126847,31.43170128,29.53149883,443.7,42.8,45,1059.1,35.9
EAST MADHYA PRADESH,1951,5.580291431,6.171917279,5.436387598,1.406601741,1.511377963,196.8166814,107.7678963,203.8939803,115.8192388,25.18015803,30.97669391,30.37964882,441.2,40.3,45,1028.4,35.9
EAST MADHYA PRADESH,1952,5.049821418,5.818616366,5.986206399,1.178739581,1.971344602,192.6248666,100.8814252,106.0419275,182.5264223,23.58496716,37.89059767,19.83186363,405.5,28.1,45,1100.6,12.3
EAST MADHYA PRADESH,1953,5.839800317,5.187025373,6.022167663,1.338449612,1.905528867,206.6830666,101.448297,209.6249984,166.0035875,16.2485439,37.85683165,35.58888084,403.1,21.3,45,959.8,16.9
EAST MADHYA PRADESH,1954,6.8724078,6.653256007,6.039876286,1.757899645,1.979405195,124.1178695,122.9093446,168.9833837,111.8676711,38.53485476,39.80329166,29.80253786,400.2,28.9,45,1031.8,6.4
EAST MADHYA PRADESH,1955,6.243939746,6.064793028,6.100126101,1.860990187,1.001529355,129.5324141,149.0988679,197.8467752,104.4808564,16.05669661,35.63849352,16.63736417,518.9,73.9,45,1219.4,119.6
EAST MADHYA PRADESH,1956,6.090321137,5.586605354,6.699392271,1.406107398,1.421807156,129.6831771,203.1760897,111.0075157,109.9039646,15.56350267,23.11886036,36.29512476,533.4,19.6,45,1313.3,148.8
EAST MADHYA PRADESH,1957,6.050514374,6.186871062,5.370220196,1.663066496,1.114654829,203.0684762,106.8699323,162.6715308,158.3432491,25.73498895,18.4617556,25.30354172,393.8,21.8,45,884.1,7.1
EAST MADHYA PRADESH,1958,5.584164629,6.54689622,5.656539151,1.195768465,1.195961317,156.1001632,159.2952458,144.5657565,154.4356456,21.45448727,28.28248004,33.37534791,473.7,25.1,45,1011.8,113.1
EAST MADHYA PRADESH,1959,5.250220687,5.644246932,5.709837285,1.475610432,1.062883055,102.2542782,203.8694344,170.4310532,113.2661212,15.87050535,18.04692467,19.77089096,479.9,52.9,45,1147.7,62
EAST MADHYA PRADESH,1960,6.915884216,6.13747445,6.738874217,1.424228389,1.818385766,182.5750347,211.2137875,158.7476771,212.3156034,37.08529697,19.03769382,18.94036676,492.7,46.9,45,1067.4,105.6
EAST MADHYA PRADESH,1961,6.919051785,6.701007235,5.095706214,1.196021997,1.710451586,157.3379939,161.5026642,183.8771902,218.29504,20.47501729,33.92108862,24.45705068,492.1,40.3,45,1453.7,86.8
EAST MADHYA PRADESH,1962,5.692697299,5.351029112,5.550499953,1.755964317,1.892179884,207.5059167,132.3510099,136.373402,204.5872913,39.35507367,17.87805548,16.23735307,455,36,45,937.9,54.1
EAST MADHYA PRADESH,1963,6.993931602,6.708192058,5.155591752,1.764295751,1.163535022,217.3752101,181.1520543,135.4179232,169.6202399,33.38662957,23.29857169,20.11981646,422.5,20.7,45,1030.1,36.8
EAST MADHYA PRADESH,1964,6.765921683,5.140551146,6.746290459,1.541635036,1.825039778,159.5688515,125.0510564,164.2805793,101.59822,26.9262685,36.28763653,29.73109494,395.7,8.3,45,1150.6,22.4
EAST MADHYA PRADESH,1965,5.201595505,6.476511631,6.498139094,1.46987784,1.442205597,209.6183704,146.7467506,126.816956,210.4056331,28.32984766,24.56201454,32.66401968,390.9,5.4,45,643.5,20.5
EAST MADHYA PRADESH,1966,5.057681922,6.689551533,6.041946731,1.790780375,1.06312861,193.4597136,175.1943784,139.5787025,110.7776054,34.50221615,37.31562317,22.17273312,427,17,45,777,45
EAST MADHYA PRADESH,1967,6.997073572,5.417609568,5.345529353,1.849548419,1.573763998,115.7963839,122.8933911,159.1075398,135.7574317,30.3403037,38.5165263,20.71872362,452.1,0.2,45,1258.3,92.9
EAST MADHYA PRADESH,1968,6.939764272,6.974912273,5.233404687,1.024599221,1.675801735,150.4500343,121.7264512,129.1358176,162.4151482,28.88815264,26.40150526,36.9185675,434.7,47.8,45,890.4,22
EAST MADHYA PRADESH,1969,6.450610591,5.899063388,6.497908399,1.816776385,1.923545952,131.312105,166.0528138,187.407659,159.2530325,16.42537402,19.12251239,36.93636392,409.2,11.1,45,1186.3,33.2
EAST MADHYA PRADESH,1970,6.557860379,5.016480404,6.346795872,1.01548739,1.16653073,160.9793589,213.0460234,178.9613912,126.0491577,27.36274573,39.22492348,32.07059915,458.6,90,45,1198.5,3.6
EAST MADHYA PRADESH,1971,5.598213121,6.375537962,5.457494437,1.800434519,1.254341927,194.1898961,132.7800813,189.8626772,217.7138315,30.3353324,15.71633567,35.2944457,487.9,42.9,45,1309.9,110.9
EAST MADHYA PRADESH,1972,6.301692189,6.775476625,6.540605681,1.837071893,1.764892119,145.7351933,192.0054416,114.3632113,104.7717128,34.70012503,22.49295219,23.76763896,442.3,10.9,45,958.3,66.5
EAST MADHYA PRADESH,1973,6.223634798,5.19926261,5.004332923,1.31620209,1.746479047,126.5412565,179.9037316,199.794891,158.757357,29.58659257,39.80017837,30.20138109,482.9,30.3,45,1130.5,89.2
EAST MADHYA PRADESH,1974,5.939131319,5.064987272,5.071656553,1.655578,1.421943661,169.3931613,139.8650849,174.7708734,187.852676,31.94185545,18.38260833,35.4254129,453.6,7,45,876.9,81.6
EAST MADHYA PRADESH,1975,6.3490688,5.781677092,6.636937498,1.447466399,1.054513573,202.4057581,100.7824574,179.284931,121.9110814,28.80482767,19.36078403,22.91066281,468.2,23.1,45,1302.5,94.2
EAST MADHYA PRADESH,1976,5.39266527,6.335071085,6.661548803,1.820499618,1.290873994,174.7825825,169.6029241,161.7288891,195.1288888,16.02655378,37.94635438,17.58240378,394.4,15.9,45,995.3,13.5
EAST MADHYA PRADESH,1977,5.921549377,6.896770177,6.327910384,1.349429298,1.642750079,176.2815786,105.9769899,175.5095239,200.5709533,34.52331063,18.04189591,24.1001422,513.1,14.9,45,1204.4,133.2
EAST MADHYA PRADESH,1978,5.017206523,6.738991506,5.101075823,1.10431079,1.249162722,208.8558012,185.9871677,105.5296653,175.6414159,23.79283718,30.06286317,35.31238663,530.1,95.8,45,1191.8,69.3
EAST MADHYA PRADESH,1979,6.065652882,5.68900141,6.966574877,1.756514723,1.859661225,111.1120288,169.9711377,181.7117352,142.5841223,31.17775948,24.82829131,37.32900384,526.7,93,45,633.9,68.8
EAST MADHYA PRADESH,1980,6.201714652,6.29109769,6.659297303,1.047233114,1.416652725,165.8033255,168.936112,200.5035571,201.0765483,30.2762212,30.96948004,19.26561126,414.5,13.5,45,1313.7,36
EAST MADHYA PRADESH,1981,6.323442761,5.229558889,6.384957969,1.993380231,1.26821266,109.6187527,174.2189656,175.8848479,121.8486631,35.84701483,31.02967765,26.86904929,405,14.7,45,954.9,25.4
EAST MADHYA PRADESH,1982,6.185403606,6.099481405,6.681892794,1.88419037,1.625761682,198.6901935,218.4405797,204.4187828,144.4248878,31.59393386,32.6104794,34.45845113,508.6,99.4,45,1114.9,50.2
EAST MADHYA PRADESH,1983,5.955297674,5.820478094,5.180086584,1.527875759,1.029286328,117.7465217,161.2264858,175.3965048,178.0183803,25.46627813,28.94117943,23.81196958,456.9,22.9,45,1165.2,69
EAST MADHYA PRADESH,1984,6.772175738,6.38855037,6.248028804,1.358490362,1.21324743,159.7927669,215.4835088,138.1643672,190.3328849,15.70859281,22.58307794,35.13189847,472.6,91.3,45,997.6,16.4
EAST MADHYA PRADESH,1985,6.255304539,5.407479673,6.443497964,1.047580795,1.367902475,157.7770592,158.6047355,169.7209556,179.2126061,17.85737435,23.5230861,39.24224581,493.9,48.9,45,960.2,97.2
EAST MADHYA PRADESH,1986,5.167598619,6.62958706,6.079416386,1.118127978,1.159789509,167.4959361,129.0851393,145.4164669,168.2879939,37.98095736,31.23410887,27.54739293,512.9,110.6,45,829.4,56.2
EAST MADHYA PRADESH,1987,5.685762455,5.028420434,5.832374933,1.357379905,1.590943363,100.8032411,120.120152,131.2076097,103.2781455,20.12106408,28.03387261,34.64310369,548.1,82.6,45,915.4,101.9
EAST MADHYA PRADESH,1988,6.697156116,6.048190694,6.706617758,1.765728342,1.19978146,196.1133545,208.8411424,100.1579271,178.0766198,23.57728701,21.83454607,22.53154607,411.8,24.7,45,1008.3,22.1
EAST MADHYA PRADESH,1989,5.759733046,6.692512013,5.75746625,1.294806723,1.017436401,130.0227673,213.5432516,193.8562741,193.1362448,36.66729008,23.84661934,24.75087553,391.9,0.4,45,872.2,26.5
EAST MADHYA PRADESH,1990,5.285595806,5.015301912,5.985442246,1.213953008,1.582990135,112.2719772,183.8919569,115.846993,111.2641741,36.17746368,18.37652002,34.78714853,441.7,31.9,45,1266.9,44.9
EAST MADHYA PRADESH,1991,6.740117923,6.858180311,5.025799091,1.47515211,1.925926517,125.9642817,116.0300644,111.0091398,165.1558625,32.01193287,16.40427372,38.69717337,386.4,11.3,45,973.4,10.2
EAST MADHYA PRADESH,1992,6.921897558,6.32491905,5.378651159,1.093079917,1.048601665,217.5276801,105.3474439,150.2815286,141.501889,34.18772238,21.02143627,38.9519217,373,0.1,45,1035.1,8
EAST MADHYA PRADESH,1993,5.174264535,6.347979069,5.666141235,1.971684311,1.176704303,162.6174724,164.2108012,103.3419695,163.5069617,38.06799749,23.1709867,39.56007806,399,12.2,45,1062.5,21.9
EAST MADHYA PRADESH,1994,6.675040381,6.563633327,6.749036353,1.832790096,1.458961437,166.3837602,107.3363892,118.1089352,172.1379157,27.08940385,36.68557144,22.49977338,410.4,20.2,45,1477.5,25.1
EAST MADHYA PRADESH,1995,6.823841353,5.127213613,6.234045386,1.234868012,1.12474082,110.4965401,197.2987257,170.6656238,107.2156227,38.59903664,26.57405041,39.01362249,418.1,33.1,45,926.9,20.1
EAST MADHYA PRADESH,1996,6.359532742,6.037410002,6.049223126,1.020748322,1.226204874,128.1357254,156.546075,115.9491747,203.6290981,20.99060894,15.95669099,36.3717696,467.3,55,45,878.1,47.3
EAST MADHYA PRADESH,1997,6.665847948,6.579884924,6.941971032,1.223023252,1.726354628,197.5934994,164.6535218,111.2809202,198.439405,17.02172983,37.26409149,33.6072871,587,4,45,1101.1,240.6
EAST MADHYA PRADESH,1998,6.439035941,5.406731322,6.017503997,1.780900661,1.856294346,191.6809997,138.7145696,120.4822355,118.6321794,39.35851435,29.51526617,16.86745097,454.2,35.4,45,892.1,53.8
EAST MADHYA PRADESH,1999,6.15763079,6.318425461,5.873096043,1.830475937,1.580641126,153.1309753,162.6847531,197.0654185,143.1152491,19.91503622,29.09044251,38.73288455,466.7,22.7,45,1337.4,79
EAST MADHYA PRADESH,2000,6.582923602,5.847726957,5.844804048,1.345695923,1.776006901,113.06297,127.7015443,114.3952026,134.8876612,28.16490548,23.5748648,36.63759202,366.9,0.1,45,864.9,1.8
EAST MADHYA PRADESH,2001,6.984438852,6.538841149,5.080950389,1.23895517,1.05655611,173.7739068,157.505402,118.4057721,206.7850059,33.47651978,22.48068597,24.24269192,449.1,3.1,45,1018.2,111
EAST MADHYA PRADESH,2002,5.275136996,5.174501879,6.907549682,1.735243023,1.678712614,116.7317171,207.1590828,121.0679333,107.7351958,37.18533722,33.22663641,35.49837055,446.3,31.5,45,862.2,49.9
EAST MADHYA PRADESH,2003,5.822970545,6.86333417,6.799952614,1.294511949,1.652139122,144.0718073,199.9668194,151.1196314,205.144713,34.14243721,16.42346801,17.56630102,449.2,60.3,45,1350.2,23.8
EAST MADHYA PRADESH,2004,5.507393994,5.241339987,5.18610971,1.626899466,1.032067404,206.4699037,148.5736783,201.6695979,122.7514393,22.90105052,23.56894578,32.0567738,414.5,20.2,45,900.2,29.3
EAST MADHYA PRADESH,2005,5.83925165,6.498249115,5.517508782,1.20953962,1.508746928,119.0189737,125.9552043,152.2808287,147.659498,36.58459544,22.63936149,28.75654536,442.8,45.8,45,1216.1,32
EAST MADHYA PRADESH,2006,6.326400983,6.087524099,5.629056591,1.826963956,1.163620351,132.8516905,200.6316195,110.2264058,127.8660355,38.33261859,29.09250952,35.87441066,393.3,0,45,832.6,28.4
EAST MADHYA PRADESH,2007,6.292327917,6.218379071,5.075906121,1.555115547,1.985664509,111.3709188,115.8287222,188.3429673,124.6699353,20.65509429,37.82833602,28.94304891,425.7,33.3,45,575.3,27.5
EAST MADHYA PRADESH,2008,6.346149538,5.377350781,5.357977878,1.279243479,1.17343181,194.5706866,118.240742,108.1481381,209.243418,35.80992503,28.2000076,30.5829187,389.4,5.5,45,962.2,18.9
EAST MADHYA PRADESH,2009,5.470901654,6.654836662,5.024055803,1.720444427,1.286674202,100.9158943,113.2025387,193.8585204,208.7419815,17.64701741,28.98085264,38.84260891,547.9,15.7,45,752.8,167.1
EAST MADHYA PRADESH,2010,6.625150658,6.610150698,6.536620873,1.375474923,1.360278578,199.3573384,106.0033247,199.8807539,136.6337559,32.32474575,18.85565377,17.21269012,416.1,13.2,45,907,37.8
EAST MADHYA PRADESH,2011,6.251505104,6.631839569,6.552510387,1.035986024,1.29870719,147.9388225,171.274646,170.6461886,178.9407747,17.56633096,21.69637658,34.7524399,368.6,2.5,45,1259.4,1.1
EAST MADHYA PRADESH,2012,6.980211278,6.215372778,5.029092254,1.726010939,1.637277734,141.4594772,124.1044788,148.5257795,107.0510789,26.3291861,29.45651829,28.71063455,424.3,40,45,990.9,19.2
EAST MADHYA PRADESH,2013,5.294685981,5.302821221,5.407739308,1.636243364,1.315206357,218.902448,143.1582714,178.5026069,101.0016029,22.90425813,27.44801278,19.65322064,491.9,45.4,45,1326.9,125.7
EAST MADHYA PRADESH,2014,6.578133633,5.12209262,6.496632863,1.658673819,1.200217976,143.8399068,175.838099,154.8338942,135.6390652,25.14586694,28.43173629,35.29645421,518,81.8,45,746.6,71.2
EAST MADHYA PRADESH,2015,5.076987091,6.953443936,6.330585058,1.381444372,1.045362133,136.8515854,119.5593631,138.304944,107.8714654,19.00871219,28.59932468,37.95438045,453.6,48.3,45,745.1,40.3
GUJARAT REGION,1901,5.285594814,6.907314679,6.690887374,1.791683289,1.285894506,217.4001104,144.3215888,194.3853528,209.4259485,32.61821496,37.109728,16.43853382,386.1,4.2,45,524,17
GUJARAT REGION,1902,5.195986362,6.281547638,5.242019346,1.892235143,1.312134426,208.7603863,151.1954714,147.9397941,111.0061697,35.87898334,38.92931476,34.22940055,384.6,3.9,45,842.8,15.7
GUJARAT REGION,1903,5.923184492,6.182224815,5.683120587,1.557479889,1.061904387,214.1365182,103.1515276,159.2704714,116.4910725,39.86442739,29.78969027,33.12793225,370.8,0.3,45,868.2,5.4
GUJARAT REGION,1904,6.34543752,5.74117477,6.790985664,1.074617063,1.481632638,201.6643009,141.7477625,116.7149113,218.3091737,35.93023424,33.89271933,17.94009593,383.8,11.3,45,453,7.4
GUJARAT REGION,1905,6.716068503,5.756830389,6.88946303,1.159413228,1.606540702,219.6812613,179.2644702,185.7503492,166.5694421,15.96956778,28.64709614,27.57285687,367.5,0.8,45,807.6,1.7
GUJARAT REGION,1906,6.917960493,6.498118094,5.065201254,1.576015854,1.184015392,215.8106006,189.7914656,154.557147,163.5161965,19.17282054,33.56091692,28.60500644,384.5,12.7,45,870.9,6.8
GUJARAT REGION,1907,5.027849029,5.532907612,6.157339926,1.423445304,1.964133881,132.8162681,124.0474931,139.307224,169.4305607,39.87826391,27.59529373,27.08200917,379.9,15,45,979.3,0
GUJARAT REGION,1908,6.157343496,5.352517317,5.971880215,1.046771685,1.803267839,139.99071,212.8401497,149.413416,157.9691978,36.19833932,31.43362441,31.01828636,371.5,5.5,45,1020.7,1
GUJARAT REGION,1909,6.68229243,5.555136788,5.767421845,1.665243305,1.864438305,159.0316578,157.7675652,217.0179281,190.4804564,32.56874187,25.97969505,20.77481224,372.6,0.6,45,962,7
GUJARAT REGION,1910,5.677944437,5.065939439,6.40108117,1.39605527,1.322346589,212.9026737,156.2265486,219.5710856,194.856411,37.66511091,31.41537388,39.55745201,403.5,0.6,45,936,37.9
GUJARAT REGION,1911,6.955074011,6.325698297,5.380704054,1.679784427,1.506376713,200.3226361,184.9697653,108.1055386,122.8601931,24.12877482,39.72297034,16.31548006,372.9,3.5,45,375.8,4.4
GUJARAT REGION,1912,5.408457163,6.279994348,5.231028161,1.738495742,1.72184943,167.2917116,101.9131898,137.7137903,184.4660546,25.68991626,30.54398321,38.51500207,422.8,0.1,45,1060,57.7
GUJARAT REGION,1913,5.079219509,5.882777923,5.023938522,1.466413942,1.847757821,119.3689172,190.7161589,151.7560454,114.6139768,38.55205202,25.15848286,32.20383418,366.5,0,45,1147.5,1.4
GUJARAT REGION,1914,5.871497992,6.535765742,5.242315106,1.741312948,1.082932467,171.5934863,142.5382483,174.6019836,128.7031688,35.80421202,22.05003778,34.15952949,383.2,3.7,45,1083.7,14.4
GUJARAT REGION,1915,6.684439277,6.003941628,6.108896783,1.329176338,1.428487475,187.6536446,184.1511156,113.6579263,209.3676243,16.78043888,26.38965056,37.20506607,457.4,9.4,45,426.6,115.3
GUJARAT REGION,1916,5.161848402,5.184290567,6.9494812,1.136805285,1.8303026,175.9737945,204.5955722,132.34272,151.8866334,27.46890666,36.45372196,18.90408288,401.4,0,45,907.5,36.4
GUJARAT REGION,1917,5.416569089,6.091456361,6.490934296,1.646053015,1.240957154,169.2649075,198.9249574,140.4416135,189.6721359,37.915106,15.57687761,32.98406615,452.8,7.8,45,1179.8,233.7
GUJARAT REGION,1918,5.843622531,5.591167523,6.571735876,1.833056046,1.094427677,186.6729201,168.7875195,109.2294299,214.5381981,18.25745013,39.49632918,30.28213094,366.1,0.4,45,379.3,0.7
GUJARAT REGION,1919,5.092721293,6.092453993,6.465752597,1.411418067,1.083853633,201.853656,132.2202894,120.6644756,138.014407,31.5285755,34.23423988,15.07310728,423.8,6.2,45,1005.2,52.6
GUJARAT REGION,1920,6.829847722,6.498356361,6.17769127,1.992440592,1.522836417,100.0582114,154.8632741,179.9823226,140.757271,25.16764702,33.32995405,22.94685896,410.9,45.9,45,599.5,0
GUJARAT REGION,1921,6.504210514,6.449690387,6.485261394,1.314773168,1.252560377,132.2495452,193.3611758,139.8879308,120.9569848,39.6323082,28.51063494,22.0101996,366.4,0.8,45,1171.3,0.6
GUJARAT REGION,1922,5.448344019,6.619039274,5.116781328,1.576688503,1.137489577,202.8185784,210.4566072,113.6180905,150.6394281,15.20749125,21.22644012,17.97673316,376.9,2.1,45,866.8,9.8
GUJARAT REGION,1923,6.180452756,6.1484477,5.418669509,1.506788659,1.554875465,130.2613421,184.5081512,189.0383828,185.1043891,21.40010933,37.21546852,21.7856102,371.1,5.2,45,537,1
GUJARAT REGION,1924,6.556497781,5.562318181,5.752182494,1.854446391,1.956850965,119.304129,125.9524714,123.9797186,209.6260038,30.07609424,18.25559923,22.26010026,388.4,1.4,45,880.3,22
GUJARAT REGION,1925,5.519905506,5.047221527,6.237999533,1.544005372,1.562566875,153.162972,133.3725468,153.3894604,170.8982603,18.9670622,19.81813581,28.3005682,372.2,0,45,559.9,7.2
GUJARAT REGION,1926,5.710382555,6.221718168,6.55122729,1.668874604,1.809883713,216.5661048,164.0225746,215.1258959,146.2799288,31.54725628,37.45153764,20.24138854,371.7,6.5,45,1256.4,0.2
GUJARAT REGION,1927,6.829024496,6.000416376,5.581059159,1.605364744,1.069510817,164.725766,215.9368398,207.4233737,130.9752609,20.39220894,19.6830812,19.46436113,429.2,4.9,45,1355.8,59.3
GUJARAT REGION,1928,5.715235291,5.303786423,5.456754499,1.173028566,1.253940187,177.5263501,213.5187595,196.7766704,131.2570462,23.07735836,20.9831751,23.82094877,403,0.2,45,783,37.8
GUJARAT REGION,1929,5.324719464,5.915188168,5.384851254,1.39781762,1.824424716,219.6985536,174.1971164,110.3094985,105.6670433,18.27652754,31.04209226,23.38318247,386.3,1.9,45,648.6,19.4
GUJARAT REGION,1930,5.570930694,6.788089134,6.393021948,1.500129852,1.31801077,203.7388701,175.197176,169.2585648,217.4986467,21.27013672,23.69506989,15.35423009,416.3,2.2,45,841.9,49.1
GUJARAT REGION,1931,5.325358258,5.471592582,5.691299175,1.30581257,1.916732644,182.5777942,163.6827349,185.6981182,166.79917,32.71985455,15.6495802,36.90793456,450.6,0.1,45,983.7,119.1
GUJARAT REGION,1932,5.953469598,6.963373401,5.711827284,1.165654991,1.921597287,100.9657892,150.0182686,171.1407608,118.9478997,17.87206417,27.49799807,23.87105575,396.3,0,45,873.7,31.3
GUJARAT REGION,1933,6.942781289,5.431208146,6.326077628,1.765200014,1.977584665,122.1947984,165.4480921,103.0376063,188.5945331,26.91989957,20.56150684,20.49326128,392.8,3.4,45,1060.6,24.4
GUJARAT REGION,1934,6.742068212,6.797416751,5.024833882,1.487979511,1.092129884,171.9460244,189.61282,145.0309708,130.9012103,31.5431873,29.0216535,35.67521494,383.6,0.1,45,959.9,18.5
GUJARAT REGION,1935,5.438473515,5.473434216,5.820064607,1.555884641,1.200056207,180.8262724,174.2503397,214.3198417,152.5151196,16.16299908,24.9651178,34.08168555,386.9,7.3,45,733.1,14.6
GUJARAT REGION,1936,6.497404471,5.073138954,6.950132626,1.246102809,1.370885892,150.741347,120.9779418,109.9828859,157.076589,28.38863,29.22177272,25.4734356,420.6,1.8,45,551.5,53.9
GUJARAT REGION,1937,6.555670915,6.370827056,6.780598791,1.639767453,1.061556808,126.8919232,182.8743763,182.8294321,112.4343488,23.69574724,17.08663196,36.07348565,377.2,4,45,1190.6,8.2
GUJARAT REGION,1938,6.89515366,5.372767649,6.583814571,1.669791266,1.630067371,153.3673502,160.889642,201.1919127,128.8275929,29.15850463,38.61018584,28.57131254,395.4,0.1,45,768.6,30.4
GUJARAT REGION,1939,6.686210042,5.1583261,5.151672643,1.058891417,1.496093954,100.6410908,109.2778144,186.4996958,205.2594797,37.71685734,17.83757921,22.04095203,370,1.1,45,597.5,3.9
GUJARAT REGION,1940,6.744827645,6.824596672,5.827187916,1.588337311,1.983433468,217.1261135,203.6555485,213.5902909,110.8843357,22.58073513,20.4297197,23.27956659,487.4,15.7,45,722.6,118.2
GUJARAT REGION,1941,6.761941637,6.251373719,5.287658947,1.648750018,1.338993925,128.9630973,181.5974065,106.782837,195.2208789,38.58235566,36.05059102,20.91296185,382.2,13.5,45,942.9,3.7
GUJARAT REGION,1942,6.668350127,5.741412037,6.468811192,1.961667501,1.82007722,102.293884,212.3036054,144.7166915,214.6230693,20.48066044,24.90137052,37.19619927,381,15.8,45,1161.6,0.4
GUJARAT REGION,1943,5.309072762,5.672152965,6.233253728,1.652053991,1.044782529,133.3946394,111.2577447,209.4330306,156.3926394,29.5054502,26.42470257,17.21023489,408.1,0.1,45,850.1,43
GUJARAT REGION,1944,6.59476554,5.475063089,6.980974211,1.459869338,1.262913527,119.5388844,102.3127957,128.5402845,152.1244651,39.16785421,25.42070315,29.87178018,384.8,2.9,45,1310.9,17
GUJARAT REGION,1945,5.077072314,5.103876989,6.151431177,1.079987225,1.614764969,174.6267456,110.2687795,160.4624702,152.4585178,25.94961641,27.82826294,34.2127408,374.7,7,45,1264.6,2.7
GUJARAT REGION,1946,5.340206946,5.934231958,6.431502833,1.499316313,1.910030848,208.1481908,114.5305929,187.5873029,189.417762,29.982544,15.60896188,20.1382859,408.1,2.1,45,1099.3,41
GUJARAT REGION,1947,5.14815451,6.708588496,6.409554394,1.782656692,1.779020855,180.3832008,200.4197832,106.0007391,144.5877409,15.60408011,31.32905733,28.70013618,376,0.4,45,731.9,10.7
GUJARAT REGION,1948,5.49897565,5.527746892,5.491001392,1.216716812,1.471901529,175.8266639,132.0110709,211.9444281,141.3492928,38.56836467,25.30113171,38.26807554,421,12.1,45,417.2,43.9
GUJARAT REGION,1949,6.192806779,6.937098913,6.997323911,1.31379308,1.618489858,178.5539028,100.1572427,146.1502392,104.2323559,19.27486192,35.48495995,31.38661594,391.1,0.1,45,771.8,25.9
GUJARAT REGION,1950,6.104073418,5.561530336,6.411996228,1.990560788,1.629044951,144.6618164,120.8084735,127.5789499,137.6408966,15.78150257,16.48488421,22.61771035,368.3,0,45,1125.9,3.3
